-0.40741,-1,-0.97921,0.066667,-0.6,-1,-1,-0.86667,0.38235,-1,-0.12821,0.60452,-0.94495,0.31034,0.44444,-1,0.055118,-0.10092,-0.10092,-0.81413,0,1
-0.40741,-0.78947,-0.98753,-0.2,-0.73333,-1,-1,-0.78667,0.41176,-1,-0.16765,0.63842,-1,0.31034,0.22222,-1,0.055118,-0.06422,-0.082569,-0.79182,0,1
-0.40741,-0.68421,-0.97505,-0.2,-0.2,-1,-1,-0.73333,1,-1,-0.34517,0.64972,-1,0.32759,-0.22222,-1,0.086614,-0.17431,-0.13761,-0.44238,0,1
0.92593,-0.47368,-1,0.066667,-0.86667,-1,-1,-0.6,-0.55882,-1,-0.41223,0.32203,-0.50459,0.2931,-0.22222,-1,0.73228,0.74312,0.70642,-0.89591,1,1
0.92593,-0.47368,-1,0.066667,-1,-1,-1,-0.54667,-0.67647,-1,-0.49507,-0.41243,0.68807,0.2931,-0.55556,-1,0.73228,0.79817,0.74312,-0.93309,0,1
0.85185,-1,-1,0.6,0.066667,-1,-1,-0.17333,0.14706,-1,-0.12426,0.66102,-1,0.34483,-0.22222,-0.8,0.43307,0.26606,0.37615,-0.46468,1,1
0.85185,-1,-1,0.46667,0.066667,-1,-0.6,-0.41333,0.52941,-1,-0.86982,0.66102,-1,0.34483,-0.11111,-1,-0.10236,0.06422,0.082569,-0.19703,0,2
0.62963,-1,-0.99584,-1,-0.86667,-1,-1,0.30667,-0.91176,-0.12088,-0.75542,-0.68362,0.46789,-0.32759,-0.77778,-1,0.48031,0.44954,0.41284,-0.99257,1,2
0.55556,-1,-0.98753,-1,-1,-1,-1,0.54667,-0.97059,0.51648,-0.79882,-0.83051,0.57798,-0.44828,-0.66667,-1,0.41732,0.37615,0.33945,-1,1,3
0.59259,-1,-1,-1,-0.73333,-1,-1,0.2,-0.70588,0.18681,-0.49507,0.38983,-0.85321,0.068966,0.33333,-0.8,0.41732,0.37615,0.3578,-0.94052,1,2
0.59259,-1,-1,-1,-0.86667,-1,-1,0.22667,-0.67647,0.16484,-0.47929,0.38983,-0.85321,0.068966,0.33333,-0.8,0.41732,0.37615,0.3578,-0.94052,1,2
0.48148,-1,-1,-0.2,-1,-1,-1,-0.28,-0.82353,-0.16484,-0.78304,-0.83051,0.79817,-0.24138,-0.88889,-1,0.48031,0.50459,0.44954,-0.99257,0,1
0.55556,-1,-1,-0.33333,-1,-1,-1,-0.22667,-0.82353,-0.36264,-0.74753,-0.80791,0.70642,-0.2931,-0.88889,-1,0.48031,0.46789,0.41284,-1,0,1
0.40741,-0.15789,-1,-0.066667,-1,-1,-1,-0.44,-0.73529,-1,-0.75542,0.096045,-0.48624,-0.034483,-0.44444,-1,0.40157,0.44954,0.37615,-0.94052,1,1
0.48148,-0.47368,-1,-0.33333,-1,-1,-1,-0.28,-0.79412,-0.6044,-0.79487,-0.53672,0.54128,-0.034483,-0.44444,-1,0.48031,0.48624,0.43119,-0.97026,0,1
0.48148,-0.47368,-1,-0.33333,-1,-1,-1,-0.28,-0.82353,-0.53846,-0.79487,-0.71751,0.70642,-0.15517,-0.77778,-1,0.48031,0.46789,0.41284,-0.99257,0,1
0.33333,-1,-1,-0.6,-1,-1,-1,-0.65333,-0.67647,-1,-0.54241,-0.74011,0.46789,-0.41379,-1,-1,0.37008,0.3211,0.2844,-0.98513,0,1
0.11111,-0.68421,-1,-0.33333,-1,-1,-1,-0.68,-0.61765,-1,-0.55819,0.22034,-0.55963,0.086207,0.22222,-1,0.25984,0.22936,0.17431,-0.98513,0,1
0.2963,-0.89474,-1,-0.33333,-1,-1,-1,-0.65333,-0.61765,-1,-0.4714,0.12994,-0.55963,-0.051724,0.11111,-1,0.29134,0.2844,0.22936,-0.97026,1,1
0.62963,-1,-1,-0.46667,-1,-1,-1,-0.25333,-0.82353,-0.18681,-0.77515,-0.83051,0.70642,-0.32759,-0.88889,-1,0.46457,0.46789,0.41284,-1,0,1
0.18519,-0.89474,-1,-0.46667,-1,-1,-1,-0.14667,-0.76471,-0.56044,-0.53057,0.084746,-0.43119,0,0,-0.6,0.6063,0.52294,0.50459,-0.94052,1,1
0.25926,-0.26316,-1,-0.46667,-1,-1,-1,-0.41333,-0.70588,-1,-0.59369,-0.35593,0.26606,-0.017241,-0.77778,-1,0.51181,0.46789,0.43119,-0.96283,0,1
0.25926,-0.26316,-1,-0.46667,-1,-1,-1,-0.41333,-0.70588,-1,-0.59369,-0.35593,0.26606,-0.017241,-0.77778,-1,0.51181,0.46789,0.43119,-0.96283,0,1
0.40741,-1,-1,-0.33333,-1,-1,-1,-0.093333,-0.82353,-0.97802,-0.48718,-0.61582,0.50459,-0.18966,-0.55556,-1,0.6063,0.55963,0.52294,-0.96283,1,1
0.40741,-0.89474,-1,-0.33333,-1,-1,-1,-0.12,-0.82353,-0.95604,-0.54635,-0.69492,0.61468,-0.2069,-0.66667,-1,0.6063,0.54128,0.52294,-0.96283,1,1
0.25926,0.052632,-0.97505,-0.6,-1,-1,-1,0.066667,-0.58824,-1,-0.36095,0.14124,-0.66972,-0.13793,-1,-1,0.32283,0.3578,0.2844,-0.89591,1,1
0.25926,-0.15789,-0.97921,-1,-1,-1,-1,0.093333,-0.61765,-1,-0.49112,0.14124,-0.66972,-0.13793,-0.77778,-1,0.35433,0.3578,0.2844,-0.91078,1,1
0.25926,-0.15789,-0.98337,-0.46667,-1,-1,-1,0.066667,-0.5,-1,-0.30178,0.18644,-0.66972,-0.068966,-0.77778,-1,0.32283,0.3578,0.2844,-0.86617,1,1
0.25926,-0.36842,-0.98753,-0.6,-1,-1,-1,0.17333,-0.61765,-0.97802,-0.40434,0.18644,-0.66972,-0.068966,-0.66667,-1,0.51181,0.41284,0.3945,-0.88848,1,1
0.77778,-1,-1,-0.46667,-1,-1,-1,0.41333,-0.79412,-1,-0.4714,0.0056497,-0.55963,-0.24138,-0.77778,-1,0.51181,0.55963,0.50459,-0.98513,1,2
0.62963,-1,-1,-0.6,-1,-1,-1,0.30667,-0.79412,-0.93407,-0.6568,-0.71751,0.61468,-0.24138,-1,-1,0.44882,0.46789,0.43119,-0.9777,0,2
0.44444,-0.26316,-0.96258,-0.73333,-1,-1,-1,-0.36,-0.64706,-1,-0.46351,0.31073,-0.87156,-0.068966,-0.66667,-0.8,0.38583,0.41284,0.33945,-0.91078,1,1
0.44444,-0.68421,-0.98753,-0.86667,-1,-1,-1,-0.41333,-0.55882,-1,-0.12032,0.28814,-0.87156,-0.10345,-0.33333,-0.8,0.41732,0.3578,0.33945,-0.91822,1,1
0.44444,-0.47368,-0.95842,-0.33333,-1,-1,-1,-0.38667,-0.5,-1,-0.15976,0.54802,-0.88991,0.27586,-0.44444,-1,0.38583,0.41284,0.3578,-0.91078,1,1
0.44444,-1,-0.99168,-0.73333,-1,-1,-1,-0.41333,-0.55882,-1,0.021696,0.19774,-0.87156,-0.24138,-0.44444,-0.8,0.41732,0.3578,0.33945,-0.92565,1,1
0.44444,-0.78947,-0.96674,-0.6,-1,-1,-1,-0.25333,-0.64706,-1,-0.27416,0.54802,-0.88991,0.27586,0,-0.8,0.38583,0.37615,0.3211,-0.94796,0,1
0.44444,-1,-0.97089,-0.73333,-1,-1,-1,-0.22667,-0.70588,-1,-0.37673,0.50282,-0.81651,0.27586,-0.11111,-0.8,0.33858,0.37615,0.3211,-0.95539,0,1
0.44444,0.57895,-0.96674,-0.73333,-1,-1,-1,-0.17333,-0.61765,-1,-1,0.19774,-0.76147,-0.13793,-0.44444,-1,0.51181,0.52294,0.48624,-0.91822,1,1
0.44444,0.36842,-0.88358,-0.86667,-1,-1,-1,-0.22667,-0.73529,-1,-0.5503,0.37853,-0.77982,0.12069,-0.55556,-1,0.68504,0.66972,0.63303,-0.91822,1,1
0.44444,0.47368,-0.89189,-0.86667,-1,-1,-1,-0.25333,-0.73529,-1,-0.95266,0.24294,-0.57798,0.10345,-0.55556,-1,0.65354,0.65138,0.61468,-0.91822,1,1
0.44444,-0.15789,-1,-0.73333,-1,-1,-1,-0.22667,-0.52941,-1,-0.076923,0.28814,-1,-0.22414,-0.55556,-1,0.48031,0.43119,0.41284,-0.88104,1,1
0.22222,-1,-0.55509,-1,-0.73333,-1,-1,-0.30667,-0.61765,-1,-0.47535,0.48023,-0.94495,0.12069,-0.44444,-1,0.14961,0.15596,0.11927,-0.95539,0,1
0.22222,-1,-0.96258,-1,-1,-1,-1,0.33333,-0.85294,-0.40659,-0.54635,0.22034,-0.57798,0.068966,-0.55556,-1,0.38583,0.3578,0.30275,-0.98513,1,1
0.22222,-0.78947,-0.98753,-1,-0.6,-1,-1,0.04,-0.41176,-1,-0.71992,0.63842,-0.9633,0.34483,0.33333,-0.2,0.37008,0.17431,0.24771,-0.59108,0,2
0.22222,-0.78947,-0.99168,-0.73333,-1,-1,-1,0.38667,-0.94118,-0.36264,-0.74359,-0.71751,0.55963,-0.2931,-0.88889,-1,0.59055,0.44954,0.46789,-0.90335,1,2
0.55556,-1,-1,-1,-1,-1,-1,0.46667,-0.94118,0.47253,-0.80671,-0.86441,0.63303,-0.44828,-0.55556,-1,0.41732,0.3945,0.3578,-1,1,2
0.55556,-1,-0.98753,-1,-1,-1,-1,0.54667,-0.97059,0.49451,-0.79093,-0.84181,0.57798,-0.46552,-0.77778,-1,0.41732,0.37615,0.33945,-1,1,2
0.55556,-1,-1,-1,-1,-1,-1,0.49333,-0.97059,0.64835,-0.82249,-0.75141,0.43119,-0.46552,-0.66667,-1,0.41732,0.3945,0.3578,-1,1,3
0.55556,-1,-0.97921,-0.73333,-1,-1,-1,0.6,-0.97059,0.62637,-0.81854,-0.85311,0.57798,-0.48276,-1,-1,0.41732,0.37615,0.33945,-1,1,3
0.55556,-1,-1,-1,-1,-1,-1,0.22667,-0.91176,-0.84615,-0.62525,-0.79661,0.55963,-0.41379,-0.88889,-1,0.41732,0.3945,0.3578,-0.99257,1,1
0.55556,-1,-1,-1,-1,-1,-1,0.36,-0.94118,-0.34066,-0.65286,-0.63842,0.30275,-0.41379,-0.66667,-0.8,0.41732,0.3945,0.3578,-0.99257,1,2
0.55556,-1,-0.99584,-1,-0.86667,-1,-1,0.28,-0.91176,0.076923,-0.81065,-0.096045,-0.48624,-0.32759,-0.66667,-1,0.48031,0.44954,0.41284,-0.99257,1,2
0.55556,-1,-0.99584,-1,-0.86667,-1,-1,0.30667,-0.91176,-0.14286,-0.75148,-0.68362,0.46789,-0.32759,-0.77778,-1,0.48031,0.44954,0.41284,-0.99257,1,2
-0.2963,0.052632,-0.97089,-0.73333,-1,-1,-1,-0.81333,-0.5,-1,-0.73176,0.050847,-0.06422,0.2931,-0.11111,-0.8,0.14961,0.06422,0.027523,-0.96283,-1,1
-0.2963,-0.47368,-1,-0.73333,-0.6,-1,-1,-0.65333,-0.55882,-0.86813,-0.54241,0.016949,-0.59633,-0.25862,-0.66667,-1,0.14961,0.0091743,0.0091743,-0.92565,0,1
-0.2963,-0.47368,-0.96674,-0.73333,-0.86667,-1,-1,-0.68,-0.58824,-1,-0.42406,-0.41243,-0.13761,-0.48276,-0.33333,-0.6,0.11811,0.045872,0.0091743,-0.95539,0,1
-0.2963,-0.15789,-0.94595,-0.73333,-1,-1,-1,-0.68,-0.58824,-1,-0.31755,-0.084746,-0.66972,-0.48276,-0.55556,-1,0.13386,0.082569,0.027523,-0.96283,1,1
-0.2963,-0.68421,-0.98753,-1,-1,-1,-1,-0.54667,-0.73529,-1,-0.56607,-0.70621,0.22936,-0.58621,-1,-1,0.11811,0.045872,0.0091743,-0.99257,0,1
-0.2963,-0.68421,-0.93347,-1,-1,-1,-1,-0.73333,-0.5,-1,-0.37673,-0.10734,-0.66972,-0.51724,-0.44444,-0.8,0.13386,0.045872,0.027523,-0.95539,1,1
-0.2963,-0.57895,-0.87942,-0.6,-0.46667,-1,-1,-0.73333,-0.23529,-1,-0.3215,0.41243,-0.88991,0.068966,-0.44444,-0.8,0.023622,-0.082569,-0.10092,-0.88104,0,1
-0.2963,-1,-0.7921,-1,0.066667,-1,-1,-0.73333,0.088235,-1,-0.48323,0.60452,-0.9633,0.2931,-0.22222,-0.8,-0.03937,-0.19266,-0.19266,-0.829,0,1
-0.2963,-0.26316,-0.98337,-0.2,-0.73333,-1,-1,-0.73333,-0.44118,-1,-0.52268,0.15254,-0.57798,-0.034483,-0.11111,-1,0.03937,-0.027523,-0.06422,-0.91822,0,1
-0.2963,-0.36842,-0.77963,-0.2,-0.33333,-1,-1,-0.78667,-0.32353,-1,-0.71992,0.48023,-0.76147,0.2931,-0.11111,-0.8,0.023622,-0.045872,-0.082569,-0.88104,0,1
-0.2963,-1,-0.98753,-1,-1,-1,-1,-0.65333,-0.61765,-1,-0.23866,-0.33333,-0.44954,-0.65517,-0.55556,-0.8,0.055118,-0.045872,-0.082569,-0.95539,1,1
-0.2963,-0.26316,-0.75884,-0.73333,-0.066667,-1,-1,-0.70667,-0.41176,-1,-0.82643,0.34463,-0.48624,0.34483,0.11111,-1,0.11811,-0.045872,-0.06422,-0.8513,0,1
-0.14815,-0.47368,-0.98753,-0.86667,-1,-1,-1,-0.41333,-0.55882,-1,-0.49112,0.29944,-0.48624,0.27586,0.11111,-1,0.2126,0.15596,0.10092,-0.95539,0,1
-0.14815,-0.47368,-0.98753,-0.33333,-1,-1,-1,-0.38667,-0.67647,-1,-0.60158,0.0056497,-0.06422,0.22414,-0.33333,-1,0.19685,0.11927,0.06422,-0.97026,0,1
-0.14815,-1,-0.98753,-0.2,-1,-1,-1,-0.30667,-0.70588,-1,-0.5069,-0.42373,0.11927,-0.25862,-0.55556,-0.8,0.14961,0.082569,0.045872,-0.98513,0,1
-0.14815,-0.26316,-0.96258,0.2,0.6,-1,-1,-0.73333,0.47059,-1,-1,0.60452,-1,0.25862,0.44444,-0.8,0.24409,-0.10092,-0.045872,-0.36059,0,1
-0.14815,-1,-0.95426,-0.066667,1,-1,-1,-0.73333,0.35294,-1,-1,0.52542,-1,0.13793,-0.22222,-0.6,0.086614,-0.24771,-0.21101,-0.5539,0,1
-0.37037,-1,-1,-0.066667,-0.73333,-1,-0.2,-0.62667,0.20588,-1,-0.23471,0.61582,-1,0.27586,-0.11111,-0.8,0.03937,-0.41284,-0.33945,-0.13011,0,3
-0.37037,-0.68421,-1,-0.46667,-0.46667,-1,-1,-0.52,-0.73529,-0.97802,-0.7712,-0.43503,-0.17431,-0.55172,-0.66667,-1,0.023622,-0.06422,-0.10092,-0.95539,0,1
-0.37037,-0.89474,-1,-0.46667,-0.2,-1,-1,-0.54667,-0.73529,-1,-0.84615,-0.40113,-0.22936,-0.55172,-0.66667,-1,-0.007874,-0.10092,-0.13761,-0.95539,0,1
-0.37037,-0.57895,-1,-0.33333,-0.33333,-1,-1,-0.68,-0.67647,-1,-0.91716,-0.40113,-0.22936,-0.55172,-0.66667,-1,-0.03937,-0.082569,-0.11927,-0.94796,0,1
-0.37037,-1,-1,-0.33333,-0.46667,-1,-1,-0.066667,-0.73529,-0.31868,-0.70809,0.43503,-0.83486,0.15517,0.55556,-0.6,0.086614,-0.10092,-0.082569,-0.88848,0,1
-0.37037,-1,-1,-0.33333,-0.33333,-1,-1,0.013333,-0.82353,-0.2967,-0.87771,0.028249,-0.54128,-0.18966,-0.22222,-1,0.023622,-0.10092,-0.10092,-0.94052,0,1
-0.37037,-1,-1,-0.33333,-0.2,-1,-1,-0.12,-0.76471,-0.58242,-0.8501,-0.073446,-0.83486,-0.62069,-0.11111,-0.8,0.007874,-0.15596,-0.11927,-0.89591,1,1
-0.37037,-0.36842,-1,-0.2,-0.46667,-1,-1,-0.44,-0.67647,-1,-0.8146,0.52542,-0.79817,0.32759,0,-0.8,0.1811,-0.10092,-0.082569,-0.71004,0,1
-0.37037,-1,-1,-0.066667,-0.33333,-1,-0.2,-0.57333,-0.64706,-1,-0.82249,-0.16384,-0.79817,-0.72414,-0.66667,-0.8,-0.14961,-0.2844,-0.30275,-0.88848,1,2
0.96296,-1,-1,-0.6,-1,-1,-1,0.41333,-0.94118,-0.64835,-0.57396,-0.0056497,-0.43119,-0.13793,-1,-1,0.62205,0.65138,0.61468,-0.98513,1,2
0.96296,-1,-1,-0.46667,-1,-1,-1,0.52,-0.97059,-0.53846,-0.74753,-0.86441,0.88991,-0.2069,-1,-1,0.62205,0.65138,0.59633,-1,1,2
0.96296,-1,-1,-0.6,-1,-1,-1,0.33333,-0.91176,-0.86813,-0.47929,-0.0056497,-0.43119,-0.13793,-1,-1,0.62205,0.65138,0.59633,-0.98513,1,2
0.96296,-1,-1,-0.6,-1,-1,-1,0.41333,-0.94118,-0.75824,-0.73176,-0.86441,0.88991,-0.2069,-1,-1,0.62205,0.63303,0.59633,-1,1,2
0.92593,-1,-1,-1,-1,-1,-1,0.12,-0.88235,-0.25275,-0.68442,0.016949,-0.50459,-0.17241,-0.66667,-1,0.65354,0.65138,0.61468,-0.98513,1,1
0.92593,-1,-1,-1,-1,-1,-1,0.14667,-0.91176,-0.16484,-0.7712,-0.86441,0.94495,-0.15517,-1,-1,0.65354,0.66972,0.63303,-1,0,1
0.92593,-1,-1,-1,-1,-1,-1,0.17333,-0.88235,-0.31868,-0.66075,0.0056497,-0.50459,-0.18966,-0.88889,-1,0.65354,0.63303,0.59633,-0.98513,1,1
0.92593,-1,-1,-1,-1,-1,-1,0.2,-0.91176,0.27473,-0.83037,-0.9096,1,-0.17241,-1,-1,0.65354,0.68807,0.63303,-1,0,1
0.96296,-0.89474,-1,0.066667,-1,-1,-1,0.30667,-0.94118,-0.82418,-0.66075,-0.53672,0.52294,-0.051724,-0.55556,-1,0.65354,0.66972,0.63303,-0.99257,1,1
0.96296,-0.78947,-1,0.33333,-1,-1,-1,0.22667,-0.91176,-1,-0.68836,-0.53672,0.52294,-0.051724,-0.55556,-1,0.62205,0.66972,0.63303,-0.98513,1,1
0.96296,-1,-1,0.066667,-1,-1,-1,0.44,-0.94118,-0.71429,-0.66469,-0.76271,0.81651,-0.12069,-1,-1,0.65354,0.66972,0.63303,-1,1,2
0.96296,-0.78947,-1,0.33333,-1,-1,-1,0.22667,-0.91176,-1,-0.69231,-0.53672,0.52294,-0.051724,-0.55556,-1,0.62205,0.66972,0.61468,-0.98513,1,1
